component_id,component_path,old_needs_human_review,new_needs_human_review,old_status,new_status,route_profile,reason
SKL-PH3A-M-210-ANIMATION_TRANSITION_SPECIFIER,skills/media_graphics/M-210-animation-transition-specifier.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3A-M-211-MOBILE_FIRST_LAYOUT_OPTIMIZER,skills/media_graphics/M-211-mobile-first-layout-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3A-M-212-DARK_MODE_VARIANT_GENERATOR,skills/media_graphics/M-212-dark-mode-variant-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3A-M-213-PRINT_READY_FORMAT_CONVERTER,skills/media_graphics/M-213-print-ready-format-converter.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3A-M-214-SOCIAL_MEDIA_GRAPHICS_OPTIMIZER,skills/media_graphics/M-214-social-media-graphics-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3A-M-215-BANNER_HEADER_DESIGNER,skills/media_graphics/M-215-banner-header-designer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-401-thumbnail-concept-designer,skills/media_production/A-401-thumbnail-concept-designer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,context_engineering_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-401-thumbnail-concept-designer.skill,skills/media_production/A-401-thumbnail-concept-designer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-402-visual-asset-planner,skills/media_production/A-402-visual-asset-planner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,editing_packaging_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-402-visual-asset-planner.skill,skills/media_production/A-402-visual-asset-planner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-403-audio-script-optimizer,skills/media_production/A-403-audio-script-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,voice_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-403-audio-script-optimizer.skill,skills/media_production/A-403-audio-script-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-404-media-package-assembler,skills/media_production/A-404-media-package-assembler.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,context_engineering_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-404-media-package-assembler.skill,skills/media_production/A-404-media-package-assembler.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-405-media-qa-validator,skills/media_production/A-405-media-qa-validator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,context_engineering_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
A-405-media-qa-validator.skill,skills/media_production/A-405-media-qa-validator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-216-SHOT_LIST_GENERATOR,skills/media_video/M-216-shot-list-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-217-B_ROLL_SOURCING_STRATEGY,skills/media_video/M-217-b-roll-sourcing-strategy.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-218-VIDEO_EDITING_SCRIPT,skills/media_video/M-218-video-editing-script.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-219-COLOR_GRADING_BRIEF,skills/media_video/M-219-color-grading-brief.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-220-SOUND_DESIGN_SPECIFICATIONS,skills/media_video/M-220-sound-design-specifications.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-221-MOTION_GRAPHICS_STORYBOARD,skills/media_video/M-221-motion-graphics-storyboard.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-222-VIDEO_TRANSITIONS_OPTIMIZER,skills/media_video/M-222-video-transitions-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-223-PACING_RHYTHM_EDITOR,skills/media_video/M-223-pacing-rhythm-editor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-224-TITLE_CARD_GENERATOR,skills/media_video/M-224-title-card-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-225-THUMBNAIL_DESIGNER,skills/media_video/M-225-thumbnail-designer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-226-VIDEO_SEO_OPTIMIZER,skills/media_video/M-226-video-seo-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-227-CAPTIONS_SUBTITLE_GENERATOR,skills/media_video/M-227-captions-subtitle-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-228-MULTI_ANGLE_CUT_STRATEGY,skills/media_video/M-228-multi-angle-cut-strategy.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-229-VIDEO_PERFORMANCE_PREDICTOR,skills/media_video/M-229-video-performance-predictor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
SKL-PH3B-M-230-PLATFORM_SPECIFIC_VIDEO_ADAPTER,skills/media_video/M-230-platform-specific-video-adapter.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-151-empire-expansion-layer,skills/operations/M-151-empire-expansion-layer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-151_Empire_Expansion_Layer,skills/operations/M-151-empire-expansion-layer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-152-channel-discovery-engine,skills/operations/M-152-channel-discovery-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-152_Channel_Discovery_Engine,skills/operations/M-152-channel-discovery-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-153-niche-profitability-analyzer,skills/operations/M-153-niche-profitability-analyzer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-153_Niche_Profitability_Analyzer,skills/operations/M-153-niche-profitability-analyzer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-154-channel-launch-architect,skills/operations/M-154-channel-launch-architect.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-154_Channel_Launch_Architect,skills/operations/M-154-channel-launch-architect.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-155-brand-identity-engine,skills/operations/M-155-brand-identity-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-155_Brand_Identity_Engine,skills/operations/M-155-brand-identity-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-156-audience-persona-generator,skills/operations/M-156-audience-persona-generator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-156_Audience_Persona_Generator,skills/operations/M-156-audience-persona-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-157-content-strategy-replicator,skills/operations/M-157-content-strategy-replicator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-157_Content_Strategy_Replicator,skills/operations/M-157-content-strategy-replicator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-158-content-calendar-engine,skills/operations/M-158-content-calendar-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-158_Content_Calendar_Engine,skills/operations/M-158-content-calendar-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-159-production-capacity-planner,skills/operations/M-159-production-capacity-planner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-159_Production_Capacity_Planner,skills/operations/M-159-production-capacity-planner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-160-creator-clone-system,skills/operations/M-160-creator-clone-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-160_Creator_Clone_System,skills/operations/M-160-creator-clone-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-161-personality-mapping-engine,skills/operations/M-161-personality-mapping-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-161_Personality_Mapping_Engine,skills/operations/M-161-personality-mapping-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-162-voice-identity-cloner,skills/operations/M-162-voice-identity-cloner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,voice_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-162_Voice_Identity_Cloner,skills/operations/M-162-voice-identity-cloner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-163-speech-emotion-engine,skills/operations/M-163-speech-emotion-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,voice_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-163_Speech_Emotion_Engine,skills/operations/M-163-speech-emotion-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-164-character-behavior-engine,skills/operations/M-164-character-behavior-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-164_Character_Behavior_Engine,skills/operations/M-164-character-behavior-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-165-dialogue-style-generator,skills/operations/M-165-dialogue-style-generator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
